Array Identifier,Year,Julian Day,Time,Logger Battery Voltage,Net Radiometer,Incoming Shortwave Radiation,Reflected Shortwave Radiation,Relative Humidity,Ambient Air Temperature,Barometric Pressure,Wind Direction,Wind Speed,Wind Speed at Rain Gauge,Spare Three,Belfort Rain Gauge,Sonic Range Sensor for Snow Depth,Shallow Soil Temperature,Medium Depth Soil Temperature,Deep Soil Temperature,Shallow Soil Moisture,Medium Depth Soil Moisture,Deep Soil Moisture,Precipitation (GeoNor),Spare Two,Precipitation (Tipping Bucket),Driving Precipitation Count (South),Driving Precipitation Count (East),Driving Precipitation Count (North),Driving Precipitation Count (West),D4,D3,Driving Precipitation Total (South),Driving Precipitation Total (East),Driving Precipitation Total (North),Driving Precipitation Total (West)
111,2010,287,1500,13.621,-999.9,456.337,109.886,71.255,12.724,100.945,28.05,3.625,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1515,13.621,-999.9,417.76,96.955,70.85,12.95,100.936,324.962,2.908,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1530,13.621,-999.9,224.954,58.175,64.035,12.835,100.928,339.142,3.942,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1545,13.648,-999.9,96.408,25.855,66.127,12.271,100.928,336.052,1.708,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1600,13.67,-999.9,250.664,64.639,70.175,12.097,100.919,38.518,1.492,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1615,13.187,-999.9,51.419,12.928,73.077,12.108,100.92,0.743,3.383,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1630,13.161,-999.9,83.557,12.928,75.449,11.357,100.911,23.526,2.175,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1645,13.624,-999.9,134.979,38.785,71.404,11.498,100.912,333.759,2.133,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1700,13.074,-999.9,38.568,6.465,69.445,11.843,100.904,14.088,2.775,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1715,12.959,-999.9,38.57,6.465,72.551,11.295,100.922,352.623,2.15,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1730,12.881,-999.9,12.858,0,75.384,10.902,100.924,313.617,1.533,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1745,12.861,-999.9,0,0,80.592,10.101,100.934,334.365,0.758,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1800,12.845,-999.9,0,0,83.429,9.555,100.943,309.879,0.35,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1815,12.83,-999.9,0,0,89.854,8.592,100.943,0.048,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1830,12.821,-999.9,0,0,94.995,7.774,100.954,294.277,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1845,12.805,-999.9,0,0,97.23,7.167,100.964,294.301,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1900,12.794,-999.9,0,0,99.865,6.809,100.966,294.306,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1915,12.784,-999.9,0,0,0.1,6.085,100.966,338.826,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1930,12.774,-999.9,0,0,0.1,5.651,100.958,338.946,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,1945,12.763,-999.9,0,0,0.1,5.382,100.95,338.959,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2000,12.758,-999.9,0,0,0.1,5.192,100.935,338.666,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2015,12.747,-999.9,0,0,0.1,5.117,100.935,339.429,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2030,12.743,-999.9,0,0,0.1,4.754,100.926,0.647,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2045,12.738,-999.9,0,0,0.1,4.736,100.901,0.623,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2100,12.727,-999.9,0,0,0.1,4.565,100.884,0.599,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2115,12.722,-999.9,0,0,0.1,4.442,100.884,0.552,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2130,12.717,-999.9,0,0,0.1,4.298,100.868,317.249,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2145,12.713,-999.9,0,0,0.1,4.202,100.859,317.229,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2200,12.707,-999.9,0,0,0.1,4.241,100.869,257.761,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2215,12.701,-999.9,0,0,0.1,4.549,100.885,267.443,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2230,12.695,-999.9,0,0,0.1,4.99,100.893,344.221,0.9,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2245,12.694,-999.9,0,0,0.1,6.04,100.884,291.058,0.317,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2300,12.694,-999.9,0,0,0.1,6.376,100.875,297.598,1.8,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2315,12.692,-999.9,0,0,0.1,6.664,100.867,274.156,0.717,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2330,12.687,-999.9,0,0,0.1,6.545,100.858,296.229,0.608,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2345,12.681,-999.9,0,0,0.1,6.371,100.832,266.091,0.525,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,287,2400,12.681,-999.9,0,0,0.1,6.043,100.815,297.906,0.317,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,15,12.67,-999.9,0,0,0.1,5.773,100.798,272.042,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,30,12.671,-999.9,0,0,0.1,5.465,100.781,15.297,0.35,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,45,12.661,-999.9,0,0,0.1,5.535,100.765,251.816,0.292,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,100,12.661,-999.9,0,0,0.1,5.439,100.748,241.534,0.842,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,115,12.65,-999.9,0,0,0.1,5.334,100.739,316.173,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,130,12.644,-999.9,0,0,0.1,4.871,100.721,334.3,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,145,12.639,-999.9,0,0,0.1,4.547,100.704,337.565,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,200,12.635,-999.9,0,0,0.1,4.319,100.688,337.491,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,215,12.624,-999.9,0,0,0.1,4.3,100.688,0.671,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,230,12.619,-999.9,0,0,0.1,4.357,100.681,3.214,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,245,12.614,-999.9,0,0,0.1,4.013,100.673,3.214,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,300,12.603,-999.9,0,0,0.1,3.813,100.664,3.214,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,315,12.597,-999.9,0,0,0.1,3.851,100.664,2.59,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,330,12.586,-999.9,0,0,0.1,4.263,100.656,305.68,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,345,12.581,-999.9,0,0,0.1,4.234,100.656,319.206,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,400,12.57,-999.9,0,0,0.1,4.388,100.664,328.607,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,415,12.564,-999.9,0,0,0.1,4.608,100.664,296.423,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,430,12.559,-999.9,0,0,0.1,4.358,100.673,312.203,0.417,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,445,12.548,-999.9,0,0,0.1,4.358,100.682,320.549,0.45,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,500,12.542,-999.9,0,0,0.1,4.176,100.69,337.911,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,515,12.531,-999.9,0,0,0.1,4.08,100.707,349.712,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,530,12.52,-999.9,0,0,0.1,4.004,100.716,354.604,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,545,12.509,-999.9,0,0,0.1,3.774,100.716,255.197,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,600,12.504,-999.9,0,0,0.1,3.745,100.724,0.048,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,615,12.493,-999.9,0,0,0.1,3.975,100.733,320.909,0.433,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,630,12.487,-999.9,0,0,0.1,4.263,100.733,335.586,0.567,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,645,12.476,-999.9,0,0,0.1,4.339,100.749,332.349,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,700,12.476,-999.9,12.868,0,0.1,4.53,100.758,345.995,0.558,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,715,13.169,-999.9,38.603,12.941,0.1,0.005,100.767,354.604,0.292,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,730,13.724,-999.9,70.763,25.879,0.1,5.587,100.782,339.987,0.625,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,745,13.831,-999.9,109.359,32.348,0.1,6.259,100.807,337.725,0.583,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,800,13.808,-999.9,147.938,38.812,0.1,6.837,100.83,354.416,1.225,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,815,13.791,-999.9,199.388,45.279,97.245,7.494,100.847,352.077,1.7,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,830,13.773,-999.9,237.969,38.809,96.693,8.03,100.863,334.488,1.717,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,845,13.761,-999.9,289.405,45.275,96.551,8.479,100.862,308.107,0.867,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,900,13.744,-999.9,327.961,71.139,96.276,9.039,100.869,0.599,2.325,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,915,13.727,-999.9,372.925,77.596,94.921,9.528,100.875,338.683,2.433,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,930,13.708,-999.9,417.92,84.06,93.219,9.981,100.892,0.335,2.683,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,945,13.697,-999.9,443.63,90.524,91.867,10.325,100.883,293.61,2.017,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1000,13.679,-999.9,482.2,96.989,87.198,10.402,100.874,0.767,3.525,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1015,13.667,-999.9,404.966,71.111,83.417,10.741,100.87,0.647,4.65,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1030,13.662,-999.9,623.47,122.818,80.311,11.095,100.869,352.665,3.942,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1045,13.655,-999.9,443.492,84.032,80.576,11.499,100.869,7.402,2.3,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1100,13.649,-999.9,623.463,116.353,74.7,11.479,100.877,328.901,4.742,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1115,13.648,-999.9,160.686,25.856,72.673,11.844,100.886,353.588,4.358,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1130,13.648,-999.9,122.121,32.32,68.421,12.15,100.894,312.697,4.2,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1145,13.643,-999.9,109.267,122.817,66.734,12.181,100.894,0.623,5.942,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1200,13.637,-999.9,707.02,122.817,62.348,12.488,100.886,26.709,5.917,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1215,13.648,-999.9,224.959,38.784,61.943,12.59,100.894,16.217,4.533,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1230,13.643,-999.9,694.165,135.745,60.999,12.992,100.877,354.114,4.35,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1245,13.637,-999.9,250.671,51.712,60.459,12.632,100.886,307.93,4.142,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1300,13.637,-999.9,147.826,25.855,59.987,13.417,100.885,21.271,4.525,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1315,13.632,-999.9,649.157,129.278,54.926,13.479,100.877,0.192,3.958,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1330,13.626,-999.9,302.078,64.638,58.03,13.053,100.868,331.357,5.167,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1345,13.626,-999.9,610.584,129.276,55.668,13.53,100.868,1.006,6.675,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1400,13.626,-999.9,584.872,122.811,56.95,13.466,100.868,329.25,4.625,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1415,13.626,-999.9,539.891,116.35,56.613,13.416,100.894,5.366,5.642,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1430,13.621,-999.9,533.453,122.811,54.723,13.833,100.902,353.563,3.533,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1445,13.626,-999.9,539.872,122.809,57.895,13.228,100.919,332.388,5.758,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1500,13.621,-999.9,482.035,109.883,55.061,13.654,100.936,354.377,6.442,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1515,13.626,-999.9,327.781,77.564,56.208,13.124,100.961,21.798,3.542,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1530,13.637,-999.9,379.202,96.956,56.343,13.299,100.97,10.923,4.633,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1545,13.637,-999.9,340.647,90.494,55.196,13.331,100.988,347.982,5.292,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1600,13.637,-999.9,289.222,84.029,55.398,13.218,101.013,346.377,5.975,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1615,13.648,-999.9,237.81,71.103,57.085,13.011,101.03,335.334,5.492,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1630,13.445,-999.9,83.557,25.856,58.232,12.837,101.048,21.199,5.5,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1645,13.681,-999.9,147.831,38.784,58.772,12.714,101.056,89.061,4.608,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1700,13.056,-999.9,109.267,25.856,59.248,12.478,101.082,349.208,5.533,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1715,12.936,-999.9,25.71,0,62.828,11.865,101.116,329.285,3.908,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1730,12.898,-999.9,12.855,0,67.352,11.336,101.133,3.186,2.242,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1745,12.877,-999.9,0,0,68.98,10.872,101.154,353.581,3.675,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,288,1800,12.861,-999.9,0,0,70.806,10.532,101.182,348.023,1.892,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-7.999,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
